,year,month,artist_name,ms_played
5215,2021,12,frad,15.49
5216,2021,12,frederic,8.12
5217,2021,12,idylla,2.49
5218,2021,12,juniorodeo,2.65
5219,2021,12,kobasolo,127.65
5220,2021,12,kyu,7.03
5221,2021,12,mell-ø,2.37
5222,2021,12,naotyu-,2.4
5223,2021,12,sad boy with a laptop,11.5
5224,2021,12,softy,0.97
5225,2021,12,squeeda,2.91
5226,2021,12,steezy prime,2.39
5227,2021,12,supercell,11.32
5228,2021,12,ticofaces,4.51
5229,2021,12,xander.,6.05
5230,2021,12,オルゴール ミドリ,16.81
5231,2022,1,AJ Rafael,194.58
5232,2022,1,Aaron Walz,0.38
5233,2022,1,Alessia Cara,2.92
5234,2022,1,BANNERS,3.75
5235,2022,1,BVG,3.4
5236,2022,1,Bcalm,2.51
5237,2022,1,Bessie Turner,3.04
5238,2022,1,Birdy,10.61
5239,2022,1,Bishop Briggs,7.47
5240,2022,1,BluntOne,2.28
5241,2022,1,Cokelat,8.26
5242,2022,1,DISH//,0.08
5243,2022,1,Daniela Andrade,14.87
5244,2022,1,Danilla,4.97
5245,2022,1,Danyka Nadeau,4.61
5246,2022,1,EXILE,0.07
5247,2022,1,"Earth, Wind & Fire",5.22
5248,2022,1,Ed Sheeran,7.71
5249,2022,1,Epona,2.51
5250,2022,1,Far East Movement,3.61
5251,2022,1,Geek Music,8.83
5252,2022,1,H.1,1.83
5253,2022,1,HM Surf,2.11
5254,2022,1,Hoogway,9.97
5255,2022,1,Huwie Ishizaki,0.0
5256,2022,1,Ikimonogakari,0.02
5257,2022,1,Jason Derulo,6.34
5258,2022,1,Jhove,5.66
5259,2022,1,Jill Andrews,3.29
5260,2022,1,Joel Corry,5.53
5261,2022,1,Jon Brion,1.19
5262,2022,1,KAMI WA SAIKORO WO FURANAI,0.01
5263,2022,1,Kainbeats,2.36
5264,2022,1,Kalaido,3.14
5265,2022,1,Kanisan,1.6
5266,2022,1,Kehlani,6.11
5267,2022,1,Krynoze,2.41
5268,2022,1,Kurt Hugo Schneider,3.31
5269,2022,1,Ky akasha,2.06
5270,2022,1,Laffey,3.06
5271,2022,1,LiSA,0.02
5272,2022,1,Lights Follow,0.01
5273,2022,1,Living Room,9.35
5274,2022,1,Louk,2.43
5275,2022,1,MAN WITH A MISSION,7.88
5276,2022,1,Major Lazer,15.06
5277,2022,1,Mindeliq,2.51
5278,2022,1,Mujo,2.03
5279,2022,1,Nadav Cohen,2.52
5280,2022,1,Nielle dAGh,0.18
5281,2022,1,Onoken,0.01
5282,2022,1,Pink Guy,3.27
5283,2022,1,Purrple Cat,2.45
5284,2022,1,Raimu,3.07
5285,2022,1,Redbone,6.86
5286,2022,1,S N U G,4.64
5287,2022,1,SCayos,3.15
5288,2022,1,SILENT SIREN,4.55
5289,2022,1,SUPER BEAVER,4.22
5290,2022,1,Sitting Duck,7.08
5291,2022,1,Sleepermane,3.88
5292,2022,1,Tasya,2.96
5293,2022,1,Tatami Construct,2.4
5294,2022,1,Team Astro,2.91
5295,2022,1,Tenno,5.27
5296,2022,1,The Rubettes,0.36
5297,2022,1,The Star-Lord’s,7.03
5298,2022,1,Us The Duo,1013.12
5299,2022,1,Vaundy,3.46
5300,2022,1,Video Game Piano Players,0.11
5301,2022,1,WYS,2.49
5302,2022,1,YOASOBI,3.68
5303,2022,1,Yung Bae,3.13
5304,2022,1,amies,3.42
5305,2022,1,cxlt.,6.13
5306,2022,1,frad,5.15
5307,2022,1,hi jude,4.11
5308,2022,1,kobasolo,16.63
5309,2022,1,kokoro,0.67
5310,2022,1,kyu,5.21
5311,2022,1,l'Outlander,0.22
5312,2022,1,milet,1604.74
5313,2022,1,sad boy with a laptop,3.4
5314,2022,1,ticofaces,2.13
5315,2022,1,xander.,2.95
5316,2022,1,麗奈,0.09
5317,2022,2,BVG,3.4
5318,2022,2,Bcalm,2.35
5319,2022,2,Birdy,1.79
5320,2022,2,Bishop Briggs,8.42
5321,2022,2,Blue Wednesday,2.2
5322,2022,2,Casiio,3.54
5323,2022,2,Charlee Nguyen,2.09
5324,2022,2,Chau Sara,2.3
5325,2022,2,Chilli Beans.,599.43
5326,2022,2,Daniela Andrade,2.43
5327,2022,2,Daphne Willis,0.02
5328,2022,2,Derby,3.99
5329,2022,2,"Earth, Wind & Fire",3.58
5330,2022,2,Ed Sheeran,3.91
5331,2022,2,Elijah Lee,8.14
5332,2022,2,Florence + The Machine,0.79
5333,2022,2,Geek Music,2.55
5334,2022,2,HM Surf,5.93
5335,2022,2,Hevi,2.39
5336,2022,2,Hoogway,2.15
5337,2022,2,Hyper Potions,0.7
5338,2022,2,Jason Derulo,6.27
5339,2022,2,Jhove,2.48
5340,2022,2,Joel Corry,2.86
5341,2022,2,Junko Kamata,72.09
5342,2022,2,Kainbeats,4.76
5343,2022,2,Kayba,2.46
5344,2022,2,Kehlani,6.13
5345,2022,2,Krynoze,2.67
5346,2022,2,Kurt Hugo Schneider,1.83
5347,2022,2,LESKY,2.15
5348,2022,2,Lawrence Walther,6.99
5349,2022,2,Leavv,4.57
5350,2022,2,Lily Allen,1.02
5351,2022,2,LÉON,0.33
5352,2022,2,Major Lazer,3.79
5353,2022,2,Mavine,4.49
5354,2022,2,Mindeliq,2.15
5355,2022,2,Mondo Loops,2.58
5356,2022,2,Mujo,4.52
5357,2022,2,Nadav Cohen,8.7
5358,2022,2,Nogymx,5.27
5359,2022,2,Nuver,1.93
5360,2022,2,Oatmello,2.52
5361,2022,2,Osaki,11.88
5362,2022,2,Pandrezz,2.63
5363,2022,2,Phlocalyst,2.74
5364,2022,2,Project AER,5.32
5365,2022,2,Radiohead,0.56
5366,2022,2,Raimu,2.58
5367,2022,2,Redbone,3.43
5368,2022,2,S N U G,5.15
5369,2022,2,Shura,0.39
5370,2022,2,Sleepermane,3.8
5371,2022,2,Spencer Hunt,2.46
5372,2022,2,St. Vincent,0.2
5373,2022,2,Taichi Mukai,0.09
5374,2022,2,The Head And The Heart,0.83
5375,2022,2,The Star-Lord’s,3.52
5376,2022,2,Tibeauthetraveler,5.12
5377,2022,2,Towerz,2.61
5378,2022,2,Us The Duo,1513.72
5379,2022,2,Vancouver Sleep Clinic,0.11
5380,2022,2,WYS,5.48
5381,2022,2,YOASOBI,3.54
5382,2022,2,Yung Bae,3.49
5383,2022,2,cxlt.,1.92
5384,2022,2,eugenio izzi,8.02
5385,2022,2,frad,2.17
5386,2022,2,kobasolo,0.33
5387,2022,2,mell-ø,2.31
5388,2022,2,milet,5.83
5389,2022,2,no one's perfect,4.9
5390,2022,2,softy,14.83
5391,2022,3,Chilli Beans.,3953.98
5392,2022,3,l'Outlander,0.22
5393,2022,3,softy,2.79
5394,2022,3,ticofaces,1.83
5395,2022,4,AG,1.35
5396,2022,4,BVG,2.9
5397,2022,4,Birdy,0.25
5398,2022,4,Bishop Briggs,953.85
5399,2022,4,Boy Epic,3.48
5400,2022,4,Chilli Beans.,1262.1
5401,2022,4,DaniSogen,2.33
5402,2022,4,Daniela Andrade,0.49
5403,2022,4,Jill Andrews,3.73
5404,2022,4,Kat Cunning,3.27
5405,2022,4,Lilac,2.36
5406,2022,4,Mujo,1.97
5407,2022,4,Nohidea,55.65
5408,2022,4,Rayelle,3.51
5409,2022,4,SAYSH,2.63
5410,2022,4,Shura,4.13
5411,2022,4,THREE1989,0.19
5412,2022,4,The Hit Crew,0.52
5413,2022,4,Vaundy,50.9
5414,2022,4,Yestalgia,2.34
5415,2022,4,Zayde Wølf,3.6
5416,2022,4,cxlt.,2.26
5417,2022,4,sad boy with a laptop,0.36
5418,2022,5,Andra & The Backbone,0.11
5419,2022,5,Baby Queen,295.29
5420,2022,5,Birdy,6.93
5421,2022,5,Bishop Briggs,1055.54
5422,2022,5,CHVRCHES,560.56
5423,2022,5,Celldweller,0.0
5424,2022,5,Chairlift,10.45
5425,2022,5,Chilli Beans.,291.61
5426,2022,5,Cold War Kids,130.29
5427,2022,5,Daniela Andrade,38.42
5428,2022,5,Dayglow,13.35
5429,2022,5,Donna Missal,0.75
5430,2022,5,"Earth, Wind & Fire",0.52
5431,2022,5,Ed Sheeran,6.01
5432,2022,5,Ezra Williams,4.44
5433,2022,5,Frankie Cosmos,64.84
5434,2022,5,Geek Music,20.39
5435,2022,5,HMLTD,1.1
5436,2022,5,In Love With a Ghost,0.02
5437,2022,5,Jason Derulo,12.13
5438,2022,5,Jill Andrews,3.73
5439,2022,5,Joel Corry,2.77
5440,2022,5,Kehlani,18.28
5441,2022,5,Kurt Hugo Schneider,3.31
5442,2022,5,Lauran Hibberd,3.09
5443,2022,5,Lava La Rue,8.64
5444,2022,5,Lincoln,0.81
5445,2022,5,Little Destroyer,2.73
5446,2022,5,Liz Longley,3.43
5447,2022,5,Maggie Rogers,9.31
5448,2022,5,Major Lazer,35.55
5449,2022,5,Manu Pilas,0.8
5450,2022,5,Matilda Mann,6.35
5451,2022,5,Mob Rich,468.75
5452,2022,5,Montaigne,5.09
5453,2022,5,OneRepublic,0.75
5454,2022,5,Orla Gartland,51.6
5455,2022,5,Peace,3.16
5456,2022,5,Redbone,3.43
5457,2022,5,Rina Sawayama,3.84
5458,2022,5,Roses & Revolutions,3.34
5459,2022,5,Ruelle,3.55
5460,2022,5,SOAK,87.02
5461,2022,5,Shura,109.43
5462,2022,5,Sir Babygirl,4.6
5463,2022,5,Sunflower Bean,9.83
5464,2022,5,The Polyphonic Spree,0.0
5465,2022,5,The Star-Lord’s,3.52
5466,2022,5,Thomas Headon,0.46
5467,2022,5,Tomberlin,0.42
5468,2022,5,Us The Duo,0.75
5469,2022,5,Waterparks,2.6
5470,2022,5,Wendy Child,3.25
5471,2022,5,Wolf Alice,2.08
5472,2022,5,Ylvis,0.02
5473,2022,5,Yung Bae,0.87
5474,2022,5,beabadoobee,35.18
5475,2022,5,chloe moriondo,1.94
5476,2022,5,ella jane,3.1
5477,2022,5,flor,12.68
5478,2022,5,frad,2.17
5479,2022,5,girl in red,111.05
5480,2022,5,kobasolo,0.0
5481,2022,5,milet,39.64
5482,2022,5,mxmtoon,10.36
5483,2022,6,Abbie Ozard,0.15
5484,2022,6,Abby Roberts,2.61
5485,2022,6,Adiescar Chase,117.97
5486,2022,6,Alfie Templeman,0.91
5487,2022,6,Alvvays,87.09
5488,2022,6,Arlo Parks,1.53
5489,2022,6,Baby Queen,421.94
5490,2022,6,Beach Bunny,0.13
5491,2022,6,Birdy,21.3
5492,2022,6,Bishop Briggs,6.63
5493,2022,6,CHVRCHES,103.46
5494,2022,6,Caroline Polachek,0.85
5495,2022,6,Cavetown,7.61
5496,2022,6,Chairlift,29.37
5497,2022,6,Clairo,0.21
5498,2022,6,Conan Gray,0.98
5499,2022,6,Current Joys,0.88
5500,2022,6,Daniela Andrade,29.56
5501,2022,6,Dayglow,36.98
5502,2022,6,Declan McKenna,0.13
5503,2022,6,"Earth, Wind & Fire",3.59
5504,2022,6,Ed Sheeran,7.7
5505,2022,6,Ezra Williams,62.06
5506,2022,6,Frances Forever,0.32
5507,2022,6,Frankie Cosmos,71.71
5508,2022,6,Geek Music,18.67
5509,2022,6,Great Good Fine Ok,3.93
5510,2022,6,HMLTD,21.64
5511,2022,6,Harry Styles,0.15
5512,2022,6,Her's,0.42
5513,2022,6,Jason Derulo,9.53
5514,2022,6,Joel Corry,13.84
5515,2022,6,Kehlani,12.22
5516,2022,6,Kurt Hugo Schneider,3.31
5517,2022,6,L Devine,0.07
5518,2022,6,Lauran Hibberd,120.72
5519,2022,6,Lava La Rue,24.7
5520,2022,6,Let's Eat Grandma,0.48
5521,2022,6,Lincoln,29.57
5522,2022,6,Liz Lawrence,0.09
5523,2022,6,Lorde,0.08
5524,2022,6,Lucy Dacus,0.36
5525,2022,6,MUNA,0.05
5526,2022,6,Maggie Rogers,134.16
5527,2022,6,Major Lazer,29.19
5528,2022,6,Maroon 5,21.14
5529,2022,6,Matilda Mann,26.57
5530,2022,6,Mitski,0.15
5531,2022,6,Mob Rich,37.47
5532,2022,6,Montaigne,119.77
5533,2022,6,Orla Gartland,1505.16
5534,2022,6,Pale Waves,0.12
5535,2022,6,Peace,21.25
5536,2022,6,Philip Brooks,0.56
5537,2022,6,Pillow Queens,0.55
5538,2022,6,ROLE MODEL,0.14
5539,2022,6,Redbone,3.43
5540,2022,6,Rex Orange County,133.55
5541,2022,6,Rina Sawayama,38.9
5542,2022,6,Ritt Momney,0.09
5543,2022,6,SOAK,101.29
5544,2022,6,Shura,96.65
5545,2022,6,Sir Babygirl,47.19
5546,2022,6,St. Vincent,3.43
5547,2022,6,Sunflower Bean,40.63
5548,2022,6,THE ANXIETY,0.29
5549,2022,6,The 1975,83.32
5550,2022,6,The Academic,0.38
5551,2022,6,The Star-Lord’s,3.76
5552,2022,6,Thomas Headon,19.66
5553,2022,6,Tomberlin,34.19
5554,2022,6,Us The Duo,2.98
5555,2022,6,Wasia Project,1274.34
5556,2022,6,Waterparks,28.82
5557,2022,6,Will Joseph Cook,0.26
5558,2022,6,Wolf Alice,48.93
5559,2022,6,YOASOBI,4.39
5560,2022,6,Ylvis,1.25
5561,2022,6,Yung Bae,3.13
5562,2022,6,amy michelle,0.6
5563,2022,6,beabadoobee,270.44
5564,2022,6,chloe moriondo,18.33
5565,2022,6,dodie,369.55
5566,2022,6,ella jane,367.89
5567,2022,6,flor,26.96
5568,2022,6,frad,4.35
5569,2022,6,girl in red,139.31
5570,2022,6,girli,59.39
5571,2022,6,kobasolo,11.62
5572,2022,6,milet,37.65
5573,2022,6,mxmtoon,34.98
5574,2022,7,Adiescar Chase,34.44
5575,2022,7,Aioi,3.25
5576,2022,7,Alvvays,31.15
5577,2022,7,BLACKPINK,0.08
5578,2022,7,Baby Queen,43.19
5579,2022,7,Birdy,10.04
5580,2022,7,Bishop Briggs,6.63
5581,2022,7,Brianna Hildebrand,0.03
5582,2022,7,CHVRCHES,15.58
5583,2022,7,CHiCO,0.3
5584,2022,7,Chilli Beans.,0.87
5585,2022,7,Daniela Andrade,18.67
5586,2022,7,"Earth, Wind & Fire",0.08
5587,2022,7,Electric Light Orchestra,5.06
5588,2022,7,Eyemedia,2.3
5589,2022,7,Frankie Cosmos,9.41
5590,2022,7,Geek Music,7.64
5591,2022,7,Gesang,4.12
5592,2022,7,Hoskey,2.41
5593,2022,7,In Love With a Ghost,0.17
5594,2022,7,Jason Derulo,3.57
5595,2022,7,Jill Andrews,3.73
5596,2022,7,Joel Corry,2.77
5597,2022,7,Jon Brion,2.29
5598,2022,7,Kehlani,6.11
5599,2022,7,Killabyte,0.02
5600,2022,7,Kurt Hugo Schneider,0.05
5601,2022,7,Lauran Hibberd,25.49
5602,2022,7,LÉON,0.3
5603,2022,7,Macklemore,3.67
5604,2022,7,Maggie Rogers,15.47
5605,2022,7,Major Lazer,11.29
5606,2022,7,Mob Rich,10.99
5607,2022,7,Montaigne,31.89
5608,2022,7,Nulbarich,0.03
5609,2022,7,Orla Gartland,4131.8
5610,2022,7,Redbone,0.03
5611,2022,7,Rex Orange County,32.78
5612,2022,7,S Club,1.35
5613,2022,7,SOAK,12.48
5614,2022,7,Saib,2.86
5615,2022,7,Shura,14.32
5616,2022,7,St. Vincent,3.1
5617,2022,7,THREE1989,0.02
5618,2022,7,The 1975,41.18
5619,2022,7,The Star-Lord’s,0.03
5620,2022,7,The Willowz,0.03
5621,2022,7,Tiffany,7.63
5622,2022,7,Wasia Project,1306.11
5623,2022,7,YOASOBI,0.21
5624,2022,7,YOHKO,4.26
5625,2022,7,Yung Bae,4.34
5626,2022,7,alt-J,0.02
5627,2022,7,audalanche,3.06
5628,2022,7,beabadoobee,19.52
5629,2022,7,dodie,61.84
5630,2022,7,frad,0.22
5631,2022,7,girl in red,13.23
5632,2022,7,girli,17.57
5633,2022,7,kobasolo,14.16
5634,2022,7,milet,9.4
5635,2022,8,Adiescar Chase,27.71
5636,2022,8,Aioi,0.0
5637,2022,8,Alvvays,20.81
5638,2022,8,Aron Wright,1.02
5639,2022,8,BANNERS,0.01
5640,2022,8,Baby Queen,42.8
5641,2022,8,Bag Raiders,0.0
5642,2022,8,Birdy,6.93
5643,2022,8,Bob Seger,0.01
5644,2022,8,CHVRCHES,15.58
5645,2022,8,Celldweller,0.01
5646,2022,8,Cokelat,2.01
5647,2022,8,Daniela Andrade,16.95
5648,2022,8,Direct,0.0
5649,2022,8,"Earth, Wind & Fire",3.58
5650,2022,8,Erin McCarley,0.1
5651,2022,8,Frankie Cosmos,9.41
5652,2022,8,Geek Music,10.19
5653,2022,8,Hoskey,0.13
5654,2022,8,Jason Derulo,3.83
5655,2022,8,Jill Andrews,0.14
5656,2022,8,Joel Corry,2.77
5657,2022,8,Jon Brion,0.07
5658,2022,8,Kat Cunning,0.15
5659,2022,8,Kehlani,6.11
5660,2022,8,Killabyte,0.01
5661,2022,8,Killerblood,0.0
5662,2022,8,Kotak,0.17
5663,2022,8,Kurt Hugo Schneider,1.09
5664,2022,8,LVTHER,0.0
5665,2022,8,Lauran Hibberd,22.83
5666,2022,8,Led Zeppelin,0.02
5667,2022,8,Lily Allen,0.87
5668,2022,8,Lorde,804.88
5669,2022,8,LÉON,0.12
5670,2022,8,MGMT,0.01
5671,2022,8,Macklemore,0.02
5672,2022,8,Maggie Rogers,17.19
5673,2022,8,Major Lazer,15.06
5674,2022,8,Mob Rich,10.83
5675,2022,8,Montaigne,20.91
5676,2022,8,NTRL,4.12
5677,2022,8,OneRepublic,0.02
5678,2022,8,Orla Gartland,2521.66
5679,2022,8,Rag'n'Bone Man,0.02
5680,2022,8,Rameses B,0.02
5681,2022,8,Redbone,3.43
5682,2022,8,Reunify,0.0
5683,2022,8,Rex Orange County,32.28
5684,2022,8,Rudimental,0.0
5685,2022,8,Run The Jewels,0.04
5686,2022,8,SOAK,13.03
5687,2022,8,Shura,16.46
5688,2022,8,The 1975,19.95
5689,2022,8,The Head And The Heart,4.5
5690,2022,8,The Star-Lord’s,3.52
5691,2022,8,Vancouver Sleep Clinic,0.03
5692,2022,8,Wasia Project,693.71
5693,2022,8,beabadoobee,23.43
5694,2022,8,dodie,954.42
5695,2022,8,frad,2.17
5696,2022,8,frederic,3.28
5697,2022,8,girl in red,18.15
5698,2022,8,girli,17.61
5699,2022,8,milet,12.54
5700,2022,9,21univ.,3.14
5701,2022,9,7!!,5.84
5702,2022,9,AKB48,4.72
5703,2022,9,Able,8.49
5704,2022,9,Addison Grace,6.58
5705,2022,9,Adiescar Chase,33.73
5706,2022,9,Aimer,4.86
5707,2022,9,Alan Walker,3.32
5708,2022,9,Alessia Cara,2.82
5709,2022,9,Alvvays,23.96
5710,2022,9,An Nyeong,3.97
5711,2022,9,Ant Saunders,3.72
5712,2022,9,BIGBANG,3.14
5713,2022,9,BTS,7.79
5714,2022,9,Baby Queen,181.48
5715,2022,9,Babygirl,13.28
5716,2022,9,Billie Eilish,4.39
5717,2022,9,Birdy,13.86
5718,2022,9,Bishop Briggs,176.49
5719,2022,9,Boyish,0.43
5720,2022,9,CHVRCHES,15.56
5721,2022,9,CHiCO,1.56
5722,2022,9,Cavetown,28.71
5723,2022,9,Charlie Puth,2.57
5724,2022,9,Chloe Ament,5.74
5725,2022,9,Claud,23.09
5726,2022,9,Coldplay,0.35
5727,2022,9,Conan Gray,7.37
5728,2022,9,Creepy Nuts,0.57
5729,2022,9,Cyndi Wang,3.66
5730,2022,9,DAVICHI,3.49
5731,2022,9,Daisy the Great,26.83
5732,2022,9,Daler Mehndi,4.16
5733,2022,9,Daniela Andrade,60.66
5734,2022,9,Do As Infinity,4.09
5735,2022,9,Duncan Laurence,3.09
5736,2022,9,Eaint Chit,4.38
5737,2022,9,"Earth, Wind & Fire",7.17
5738,2022,9,Ed Sheeran,3.85
5739,2022,9,Erato,0.35
5740,2022,9,Evanescence,3.93
5741,2022,9,Ezra Williams,166.16
5742,2022,9,FLOW,7.88
5743,2022,9,Fitz and The Tantrums,0.55
5744,2022,9,Foorin,3.39
5745,2022,9,Frances,6.9
5746,2022,9,Frances Forever,16.93
5747,2022,9,Frankie Cosmos,7.52
5748,2022,9,GReeeeN,4.52
5749,2022,9,Gatlin,77.73
5750,2022,9,Geek Music,18.0
5751,2022,9,Gerard Way,3.3
5752,2022,9,Girls' Generation,3.38
5753,2022,9,Goose house,3.6
5754,2022,9,Greta Isaac,12.11
5755,2022,9,GyeongseoYeji,0.82
5756,2022,9,Haley Blais,2.49
5757,2022,9,Han Dong Geun,3.96
5758,2022,9,Harry Styles,7.45
5759,2022,9,Hollie Col,66.63
5760,2022,9,HoneyWorks,5.21
5761,2022,9,Htoo Eain Thin,4.26
5762,2022,9,IU,3.42
5763,2022,9,IVE,5.93
5764,2022,9,IZ*ONE,3.71
5765,2022,9,Jason Derulo,6.34
5766,2022,9,Jay Park,3.4
5767,2022,9,Jaymes Young,3.96
5768,2022,9,Jessie Reyez,5.66
5769,2022,9,Joel Corry,8.71
5770,2022,9,Joosiq,3.59
5771,2022,9,Joy Williams,4.9
5772,2022,9,Jung Yong Hwa,3.18
5773,2022,9,K/DA,2.71
5774,2022,9,KANA-BOON,6.97
5775,2022,9,Katja Petri,3.41
5776,2022,9,Katy Perry,3.73
5777,2022,9,Kehlani,6.11
5778,2022,9,Keira Knightley,8.01
5779,2022,9,Kenshi Yonezu,10.91
5780,2022,9,Kim Seungmin,3.03
5781,2022,9,King Princess,10.76
5782,2022,9,Kit Connor,1.89
5783,2022,9,Konomi Suzuki,4.18
5784,2022,9,Kurt Hugo Schneider,3.31
5785,2022,9,KyoungSeo,3.13
5786,2022,9,LADYBABY,4.48
5787,2022,9,LEE SUHYUN,3.65
5788,2022,9,Lady Gaga,3.23
5789,2022,9,Lauran Hibberd,21.4
5790,2022,9,Leanna Firestone,28.76
5791,2022,9,Leith Ross,17.17
5792,2022,9,Lena,3.1
5793,2022,9,LiSA,16.46
5794,2022,9,Lim Young Woong,7.48
5795,2022,9,Liza Anne,3.74
5796,2022,9,Lizzy McAlpine,25.84
5797,2022,9,Lorde,207.31
5798,2022,9,Lucy Dacus,2.28
5799,2022,9,MUNA,4.55
5800,2022,9,Mad Tsai,0.08
5801,2022,9,Maggie Rogers,9.33
5802,2022,9,Maisie Peters,3.25
5803,2022,9,Major Lazer,11.5
5804,2022,9,Manuel,4.35
5805,2022,9,Marcello Tahitoe,3.88
5806,2022,9,Marshmello,5.47
5807,2022,9,Masayoshi Oishi,3.86
5808,2022,9,Matilda Mann,131.08
5809,2022,9,Maya Hawke,41.16
5810,2022,9,Miley Cyrus,10.91
5811,2022,9,Mob Rich,8.38
5812,2022,9,Montaigne,32.08
5813,2022,9,NIKI,3.59
5814,2022,9,NOAHFINNCE,0.15
5815,2022,9,NewJeans,12.88
5816,2022,9,Niall Horan,3.14
5817,2022,9,Nicholas Edwards,5.7
5818,2022,9,Nohidea,0.02
5819,2022,9,Olivia Rodrigo,9.7
5820,2022,9,OneRepublic,2.47
5821,2022,9,Orla Gartland,2131.03
5822,2022,9,PSY,2.91
5823,2022,9,Phoebe Bridgers,3.83
5824,2022,9,Plazma,0.27
5825,2022,9,QUEENDOM,3.38
5826,2022,9,RADWIMPS,0.7
5827,2022,9,Rachel Platten,2.94
5828,2022,9,Red Velvet,3.5
5829,2022,9,Redbone,6.86
5830,2022,9,ReoNa,0.2
5831,2022,9,Rex Orange County,35.15
5832,2022,9,Rick Astley,3.57
5833,2022,9,Roselia,10.16
5834,2022,9,Rudimental,3.51
5835,2022,9,Ruelle,2.92
5836,2022,9,Ryan.B,3.59
5837,2022,9,SOAK,9.37
5838,2022,9,Sammy Rae & The Friends,23.8
5839,2022,9,Sarah Kinsley,25.73
5840,2022,9,Sho Oosawa,2.34
5841,2022,9,Shura,10.76
5842,2022,9,SiM,3.68
5843,2022,9,Sidney Gish,12.72
5844,2022,9,St. Vincent,0.16
5845,2022,9,Sunflower Bean,9.48
5846,2022,9,TAEYEON,7.31
5847,2022,9,THE ORAL CIGARETTES,7.94
5848,2022,9,THREE1989,0.4
5849,2022,9,Taichi Mukai,3.62
5850,2022,9,Taylor Swift,8.31
5851,2022,9,Teriyaki Boyz,3.66
5852,2022,9,Tessa Violet,36.98
5853,2022,9,The 1975,25.75
5854,2022,9,The Changcuters,0.02
5855,2022,9,The Star-Lord’s,7.03
5856,2022,9,Thomas Headon,0.0
5857,2022,9,Tommy Lefroy,46.17
5858,2022,9,Tophyun,3.32
5859,2022,9,Toploader,1.44
5860,2022,9,Tsuko G.,8.76
5861,2022,9,UNISON SQUARE GARDEN,4.22
5862,2022,9,Us The Duo,1.54
5863,2022,9,Vaundy,48.67
5864,2022,9,Wasia Project,414.8
5865,2022,9,YOASOBI,4.31
5866,2022,9,YOHKO,3.79
5867,2022,9,Yung Bae,5.05
5868,2022,9,Yuuri,3.84
5869,2022,9,beabadoobee,23.65
5870,2022,9,chloe moriondo,36.03
5871,2022,9,dodie,617.2
5872,2022,9,ella jane,35.47
5873,2022,9,frad,4.34
5874,2022,9,girl in red,22.71
5875,2022,9,girli,23.92
5876,2022,9,kobasolo,75.11
5877,2022,9,milet,12.56
5878,2022,9,mxmtoon,199.72
5879,2022,9,supercell,18.06
5880,2022,9,オルゴール ミドリ,8.66
5881,2022,9,音田 雅則,4.16
5882,2022,9,황혜영,3.95
5883,2022,10,Abby Roberts,0.0
5884,2022,10,Addison Grace,3.26
5885,2022,10,Adiescar Chase,15.5
5886,2022,10,Aimer,0.06
5887,2022,10,Alvvays,13.13
5888,2022,10,Baby Queen,103.04
5889,2022,10,Babygirl,0.05
5890,2022,10,Birdy,0.0
5891,2022,10,Bishop Briggs,184.4
5892,2022,10,CHVRCHES,4.25
5893,2022,10,Caroline Polachek,10.71
5894,2022,10,Cathedrals,3.97
5895,2022,10,Cavetown,16.36
5896,2022,10,Chairlift,6.92
5897,2022,10,Chilli Beans.,0.05
5898,2022,10,Chloe Ament,5.74
5899,2022,10,Clairo,8.78
5900,2022,10,Cold War Kids,0.09
5901,2022,10,Conan Gray,0.07
5902,2022,10,Daisy the Great,9.31
5903,2022,10,Daniela Andrade,57.14
5904,2022,10,Do As Infinity,0.01
5905,2022,10,Donna Missal,0.42
5906,2022,10,"Earth, Wind & Fire",0.0
5907,2022,10,Erato,7.0
5908,2022,10,Ezra Williams,112.65
5909,2022,10,Frances,3.87
5910,2022,10,Frankie Cosmos,5.64
5911,2022,10,Gatlin,35.1
5912,2022,10,Geek Music,0.02
5913,2022,10,Greta Isaac,55.77
5914,2022,10,Grimes,4.58
5915,2022,10,Harriette,5.34
5916,2022,10,Hollie Col,3.21
5917,2022,10,Japanese Breakfast,3.84
5918,2022,10,Jason Derulo,0.01
5919,2022,10,Jill Andrews,0.0
5920,2022,10,Joel Corry,0.0
5921,2022,10,Katja Petri,3.52
5922,2022,10,Kehlani,0.03
5923,2022,10,King Princess,0.5
5924,2022,10,Kurt Hugo Schneider,0.01
5925,2022,10,Lauran Hibberd,20.89
5926,2022,10,Lava La Rue,3.94
5927,2022,10,Leanna Firestone,15.27
5928,2022,10,Leith Ross,70.46
5929,2022,10,LiSA,3.79
5930,2022,10,Liz Longley,0.0
5931,2022,10,Lizzy McAlpine,16.62
5932,2022,10,Lorde,65.97
5933,2022,10,Lucy Dacus,7.85
5934,2022,10,Maggie Rogers,9.29
5935,2022,10,Maisie Peters,3.25
5936,2022,10,Major Lazer,1.25
5937,2022,10,Manu Pilas,0.0
5938,2022,10,Matilda Mann,127.23
5939,2022,10,Matt Maltese,10.16
5940,2022,10,Maya Hawke,35.33
5941,2022,10,Mob Rich,4.86
5942,2022,10,Montaigne,14.31
5943,2022,10,Orla Gartland,1072.18
5944,2022,10,Phoebe Bridgers,9.76
5945,2022,10,Redbone,0.01
5946,2022,10,Rex Orange County,18.84
5947,2022,10,Rina Sawayama,0.0
