danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0.685,0.405,5,-17.89,1,0.0752,0.558,0.891,0.0935,0.631,92.377,4
0.749,0.375,4,-7.573,1,0.0383,0.773,0.482,0.112,0.301,135.24,4
0.804,0.676,9,-3.749,1,0.236,0.102,0.0,0.235,0.485,89.984,4
0.87,0.64,8,-5.228,1,0.0511,0.00175,0.00403,0.0938,0.0634,128.007,4
0.882,0.384,6,-8.102,0,0.386,0.173,0.0,0.0747,0.437,76.805,4
0.594,0.521,10,-15.604,0,0.794,0.389,0.0,0.0688,0.744,171.389,5
0.615,0.544,9,-13.093,0,0.0485,0.356,0.864,0.0591,0.515,78.049,4
0.613,0.381,0,-16.901,1,0.0729,0.625,0.925,0.124,0.401,172.0,3
0.779,0.288,0,-11.875,1,0.0555,0.816,0.903,0.108,0.164,134.992,4
0.621,0.832,2,-9.452,1,0.0409,0.878,0.894,0.114,0.277,74.983,4
0.425,0.21,8,-12.242,0,0.0451,0.776,0.902,0.0992,0.311,158.846,4
0.615,0.424,11,-12.324,0,0.115,0.968,0.807,0.106,0.177,159.031,4
0.79,0.104,6,-12.419,1,0.0571,0.785,0.935,0.108,0.526,159.966,4
0.547,0.257,5,-16.185,1,0.0503,0.776,0.906,0.117,0.0856,152.002,4
0.894,0.203,7,-17.607,0,0.124,0.767,0.00527,0.115,0.679,82.446,4
0.418,0.207,10,-12.206,0,0.0461,0.971,0.0696,0.103,0.343,118.049,4
0.509,0.534,3,-9.547,0,0.0619,0.682,0.885,0.559,0.12,139.952,4
0.632,0.466,10,-10.825,0,0.31,0.364,0.0367,0.366,0.91,82.965,4
0.624,0.229,1,-15.698,0,0.046,0.354,0.47,0.116,0.395,130.069,4
0.718,0.375,1,-10.481,1,0.143,0.622,0.902,0.51,0.394,85.934,4
0.352,0.0697,2,-24.762,1,0.0449,0.808,0.935,0.145,0.114,189.955,3
0.607,0.923,1,-3.397,1,0.11,0.000165,0.00011,0.164,0.38,160.079,4
0.693,0.805,9,-3.835,1,0.067,0.00895,5.53e-06,0.201,0.457,129.153,4
0.638,0.794,9,-5.788,0,0.0456,0.0181,0.396,0.0707,0.165,127.986,4
0.417,0.917,0,-3.435,1,0.0631,0.025,2.77e-06,0.151,0.741,169.111,4
0.561,0.891,2,-4.007,1,0.0416,0.404,0.0,0.368,0.736,119.999,4
0.569,0.79,6,-6.821,0,0.0502,0.164,0.0,0.386,0.312,140.012,4
0.803,0.554,4,-9.364,0,0.0604,0.247,0.836,0.0816,0.405,91.011,4
0.457,0.951,2,-5.957,1,0.0563,0.0169,0.0,0.088,0.14,131.049,4
0.943,0.328,1,-17.3,1,0.0833,0.369,0.884,0.0654,0.668,100.007,4
0.624,0.361,8,-16.548,1,0.0482,0.932,0.545,0.153,0.511,90.012,4
0.805,0.484,4,-8.974,1,0.0916,0.633,0.944,0.219,0.24,80.018,4
0.808,0.24,2,-13.725,1,0.312,0.84,0.911,0.0926,0.41,160.073,4
0.431,0.158,2,-21.979,1,0.0357,0.981,0.929,0.0937,0.149,84.42,4
0.558,0.205,7,-22.095,1,0.197,0.892,0.261,0.0636,0.301,123.263,4
0.519,0.51,11,-16.434,1,0.0503,0.85,0.825,0.121,0.397,60.503,4
0.653,0.346,0,-17.181,1,0.0309,0.514,0.67,0.333,0.199,90.069,4
0.811,0.28,2,-10.2,1,0.077,0.185,0.952,0.0991,0.222,100.012,4
0.372,0.55,2,-8.754,1,0.196,0.117,0.0413,0.263,0.178,89.985,4
0.672,0.39,2,-14.686,1,0.321,0.582,0.000532,0.53,0.345,80.032,4
0.876,0.666,6,-8.287,0,0.288,0.15,0.147,0.0735,0.374,95.004,4
0.962,0.482,7,-13.098,1,0.52,0.683,0.502,0.383,0.576,115.024,4
0.622,0.61,10,-9.202,1,0.173,0.725,0.698,0.478,0.436,149.978,4
0.672,0.418,8,-8.184,0,0.348,0.41,0.00174,0.552,0.632,180.031,4
0.587,0.544,1,-6.703,0,0.0966,0.169,0.71,0.242,0.299,160.027,4
0.57,0.556,4,-12.452,1,0.195,0.552,0.0307,0.429,0.347,160.018,4
0.862,0.274,6,-20.232,1,0.223,0.836,0.685,0.0431,0.647,120.065,4
0.653,0.139,2,-19.972,1,0.0679,0.873,0.871,0.0767,0.377,165.241,3
0.646,0.287,0,-14.428,0,0.139,0.327,0.8,0.0811,0.245,140.081,4
0.846,0.318,5,-15.842,1,0.0481,0.283,0.712,0.125,0.127,119.968,4
0.762,0.502,1,-16.904,1,0.114,0.194,0.869,0.0907,0.136,139.957,4
0.72,0.594,2,-15.463,1,0.0775,0.716,0.874,0.111,0.332,160.012,4
0.521,0.029,2,-25.755,1,0.0522,0.887,0.974,0.334,0.188,129.005,4
0.53,0.242,4,-14.44,0,0.0496,0.897,0.92,0.0915,0.233,113.502,5
0.794,0.275,0,-13.781,1,0.0597,0.936,0.829,0.608,0.185,99.917,4
0.657,0.587,6,-9.931,1,0.384,0.806,0.00105,0.376,0.49,85.063,4
0.613,0.626,7,-9.982,0,0.176,0.506,0.652,0.45,0.485,149.952,4
0.704,0.275,6,-13.671,0,0.0695,0.601,0.00174,0.103,0.122,159.928,4
0.882,0.518,0,-14.949,1,0.109,0.856,0.925,0.0822,0.521,130.012,4
0.636,0.521,7,-8.176,1,0.641,0.535,0.0,0.346,0.553,159.776,4
0.624,0.399,3,-15.817,1,0.0338,0.9,0.896,0.11,0.0661,79.983,4
0.54,0.182,3,-17.49,1,0.39,0.863,0.0855,0.0917,0.308,80.116,4
0.51,0.157,0,-11.424,1,0.0805,0.985,0.889,0.345,0.216,209.692,4
0.571,0.358,9,-13.365,1,0.0358,0.773,0.32,0.379,0.339,150.017,4
0.646,0.389,0,-12.776,1,0.0399,0.903,0.732,0.739,0.108,139.974,3
0.69,0.439,5,-11.207,0,0.0506,0.832,0.92,0.246,0.403,80.013,4
0.645,0.372,3,-10.954,1,0.027,0.848,0.903,0.309,0.439,90.019,4
0.578,0.189,0,-14.874,1,0.0738,0.979,0.0629,0.239,0.177,80.186,4
0.522,0.931,3,-4.646,1,0.0616,0.0935,7.05e-05,0.103,0.457,127.928,4
0.54,0.59,0,-4.359,1,0.0528,0.446,0.0,0.14,0.267,119.878,4
0.303,0.785,0,-4.886,0,0.0841,0.0198,0.000492,0.0981,0.315,159.98,4
0.321,0.906,11,-3.967,1,0.141,0.000439,0.0,0.0862,0.641,189.776,4
0.705,0.643,11,-6.929,0,0.232,0.0242,0.0,0.262,0.884,143.944,4
0.522,0.833,0,-3.715,1,0.0575,0.0454,0.0,0.127,0.296,180.009,4
0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,4
0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,4
0.382,0.638,11,-4.516,0,0.041,0.0206,0.0,0.16,0.15,94.44,4
0.641,0.537,0,-5.452,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,4
0.715,0.96,10,-5.091,1,0.0526,0.156,0.00331,0.0583,0.809,169.977,4
0.721,0.633,11,-4.569,1,0.0429,0.0438,1.21e-05,0.0594,0.709,116.96,3
0.605,0.903,7,-4.543,1,0.0637,0.188,0.00814,0.0989,0.55,120.041,4
0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969,4
0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4
0.496,0.462,6,-6.189,1,0.0307,0.245,0.0,0.282,0.514,167.936,4
0.644,0.179,4,-11.329,1,0.0462,0.731,0.912,0.0993,0.19,80.999,4
0.86,0.496,11,-12.155,1,0.104,0.423,0.974,0.166,0.816,132.005,4
0.653,0.478,1,-8.835,1,0.294,0.685,0.00472,0.0648,0.473,186.095,4
0.879,0.302,11,-10.194,0,0.0567,0.942,0.598,0.1,0.534,80.703,4
0.664,0.102,10,-26.544,1,0.0638,0.885,0.89,0.125,0.84,147.306,4
0.837,0.287,6,-14.789,1,0.0526,0.844,0.905,0.108,0.178,116.024,4
0.665,0.897,8,-9.18,0,0.219,0.0128,0.854,0.208,0.883,200.107,5
0.929,0.436,0,-15.489,1,0.0507,0.0827,0.9,0.0917,0.972,120.206,4
0.472,0.592,0,-11.794,1,0.041,0.000809,0.78,0.0745,0.511,170.008,4
0.322,0.0843,2,-19.448,1,0.0839,0.978,0.993,0.148,0.438,180.522,4
0.78,0.488,6,-10.236,0,0.0629,0.289,0.614,0.0592,0.568,120.029,4
0.741,0.227,5,-15.813,1,0.0448,0.955,0.912,0.228,0.402,128.038,4
0.517,0.034,7,-20.641,1,0.0477,0.972,0.984,0.156,0.29,108.313,4
0.733,0.478,11,-7.512,0,0.173,0.349,0.00152,0.522,0.93,140.056,4
0.442,0.12,9,-18.949,1,0.0315,0.987,0.929,0.133,0.0793,73.312,4
0.878,0.302,6,-12.337,1,0.139,0.98,0.56,0.19,0.385,125.068,4
0.456,0.407,9,-14.26,0,0.0334,0.447,0.969,0.294,0.0581,89.951,4
0.806,0.622,0,-10.967,1,0.103,0.981,0.792,0.133,0.967,150.044,4
0.634,0.555,2,-12.075,1,0.0488,0.181,0.905,0.0894,0.512,173.994,4
0.46,0.641,6,-10.376,0,0.054,0.507,0.744,0.517,0.603,81.106,4
0.801,0.603,11,-12.977,1,0.29,0.66,0.17,0.637,0.356,119.978,4
0.581,0.543,2,-10.935,1,0.106,0.125,0.959,0.212,0.272,82.076,4
0.321,0.438,10,-10.287,1,0.0553,0.232,0.0137,0.234,0.0996,178.187,4
0.693,0.526,11,-9.845,1,0.0499,0.361,0.283,0.192,0.784,90.296,4
0.83,0.421,3,-18.334,1,0.165,0.553,0.77,0.0488,0.999,126.011,3
0.0,0.21,5,-20.599,1,0.0,0.962,0.944,0.117,0.0,0.0,0
0.454,0.295,2,-17.571,1,0.032,0.96,0.886,0.101,0.378,82.601,3
0.985,0.235,11,-24.434,0,0.0967,0.955,0.832,0.0873,0.897,119.923,4
0.823,0.357,8,-12.364,0,0.496,0.0678,0.000311,0.95,0.215,115.007,4
0.143,0.592,6,-13.476,1,0.0309,0.771,0.96,0.12,0.748,77.232,5
0.518,0.98,5,-1.899,1,0.048,0.00468,0.872,0.171,0.373,130.008,4
0.692,0.653,5,-5.715,1,0.0392,0.49,0.00707,0.455,0.901,148.018,4
0.801,0.641,11,-8.584,1,0.0455,0.0667,0.0244,0.172,0.701,124.979,4
0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,4
0.31,0.205,0,-13.525,1,0.0301,0.73,0.82,0.325,0.241,93.529,4
0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,4
0.657,0.502,2,-6.453,1,0.0271,0.966,0.00365,0.154,0.619,119.778,4
0.781,0.796,1,-6.95,1,0.111,0.0359,0.219,0.194,0.621,110.0,4
0.603,0.202,8,-14.13,1,0.0386,0.929,2.63e-05,0.222,0.48,142.023,4
0.707,0.336,11,-9.347,0,0.0306,0.237,0.000984,0.116,0.159,98.189,4
0.632,0.368,7,-14.901,0,0.061,0.65,0.0,0.189,0.773,143.121,4
0.734,0.544,1,-7.133,0,0.0332,0.677,5.76e-05,0.264,0.967,133.713,4
0.666,0.143,4,-15.931,1,0.183,0.971,0.000208,0.0967,0.75,96.441,4
0.542,0.73,2,-7.491,1,0.03,0.754,0.0,0.185,0.96,112.789,4
0.549,0.87,4,-8.722,1,0.0686,0.0629,0.0,0.0798,0.723,129.018,4
0.647,0.868,0,-6.427,0,0.106,0.088,0.124,0.129,0.804,121.82,4
0.245,0.109,2,-18.066,1,0.045,0.991,0.744,0.127,0.209,101.702,1
0.725,0.486,6,-9.154,0,0.0281,0.273,0.0,0.0997,0.744,78.585,4
0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,3
0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74e-05,0.0723,0.655,105.623,4
0.353,0.396,0,-5.517,1,0.0258,0.754,0.00145,0.25,0.632,101.363,3
0.726,0.613,3,-6.643,1,0.11,0.507,6.51e-06,0.321,0.888,129.591,4
0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,4
0.787,0.42,4,-14.32,0,0.0645,0.153,0.164,0.169,0.838,161.247,4
0.572,0.569,0,-10.46,1,0.0453,0.767,0.013,0.203,0.959,139.059,4
0.458,0.801,9,-7.83,1,0.0565,0.691,0.0,0.328,0.93,160.547,4
0.563,0.814,7,-4.219,0,0.0558,0.00983,0.0437,0.0732,0.796,140.615,4
0.726,0.555,5,-9.618,1,0.101,0.892,1.16e-05,0.168,0.896,90.638,4
0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,4
0.641,0.63,11,-10.169,0,0.0348,0.237,0.288,0.275,0.562,103.118,4
0.772,0.235,7,-9.075,0,0.0479,0.753,0.00125,0.111,0.703,154.802,4
0.783,0.543,9,-11.565,1,0.0412,0.303,0.0159,0.0892,0.833,132.035,4
0.731,0.646,5,-7.955,1,0.0443,0.0705,0.252,0.194,0.949,125.061,4
0.792,0.819,10,-4.933,0,0.0367,0.00564,0.000163,0.175,0.515,108.056,4
0.631,0.804,7,-5.492,1,0.166,0.00589,0.00116,0.16,0.671,79.898,4
0.387,0.886,4,-6.981,1,0.0617,5.83e-05,0.275,0.219,0.757,176.426,4
0.204,0.0234,7,-21.462,0,0.051,0.995,0.00119,0.243,0.207,175.407,5
0.606,0.326,7,-9.401,1,0.119,0.868,0.0,0.12,0.489,78.906,4
0.475,0.149,4,-11.429,1,0.0395,0.844,0.0,0.14,0.318,95.423,4
0.678,0.432,5,-7.78,0,0.0432,0.438,0.000473,0.153,0.419,81.943,4
0.637,0.348,0,-10.394,1,0.119,0.112,2.86e-06,0.362,0.266,149.653,4
0.639,0.323,0,-7.709,1,0.0263,0.857,0.00754,0.115,0.314,73.535,4
0.505,0.198,10,-9.478,1,0.03,0.812,1.41e-05,0.139,0.158,74.866,4
0.643,0.335,0,-7.132,1,0.0261,0.84,0.0161,0.112,0.263,73.534,4
0.415,0.279,9,-9.024,1,0.0392,0.863,1.18e-05,0.317,0.246,100.367,4
0.427,0.275,1,-8.43,0,0.0369,0.837,0.0,0.112,0.41,137.547,4
0.613,0.16,7,-11.187,1,0.0357,0.828,4.89e-05,0.108,0.272,104.603,4
0.487,0.322,0,-8.683,1,0.0326,0.801,0.0,0.11,0.404,108.848,3
0.625,0.313,6,-8.534,1,0.0345,0.863,0.0,0.365,0.211,117.051,4
0.55,0.142,1,-11.025,1,0.027,0.885,0.0,0.111,0.205,95.328,4
0.38,0.366,10,-8.971,1,0.0288,0.827,2.39e-06,0.109,0.298,107.778,3
0.705,0.206,9,-10.709,0,0.0316,0.734,0.000527,0.114,0.0983,95.271,4
0.566,0.323,4,-8.795,1,0.0374,0.723,0.0,0.11,0.464,78.819,4
0.555,0.27,2,-15.892,1,0.0884,0.931,0.536,0.103,0.274,139.691,3
0.623,0.132,0,-13.668,1,0.035,0.893,0.0,0.217,0.266,82.105,4
0.533,0.189,7,-10.856,0,0.0463,0.88,0.0,0.109,0.307,111.092,4
0.547,0.827,6,-4.339,1,0.0282,1.09e-05,0.000125,0.409,0.467,105.913,4
0.657,0.859,2,-5.035,1,0.0575,0.0686,8e-05,0.0632,0.951,134.928,4
0.54,0.617,4,-5.646,1,0.0381,0.168,0.000101,0.208,0.388,139.917,4
0.472,0.857,2,-4.85,1,0.0687,0.00418,1.59e-05,0.138,0.699,169.978,4
0.659,0.339,1,-9.425,1,0.0267,0.852,3.38e-05,0.128,0.556,87.545,4
0.52,0.0876,9,-12.253,0,0.0899,0.897,0.0,0.107,0.152,93.773,4
0.849,0.396,8,-6.318,0,0.051,0.236,0.000743,0.102,0.607,114.998,4
0.79,0.198,3,-10.397,0,0.0482,0.877,0.125,0.129,0.35,82.981,4
0.633,0.525,8,-7.653,0,0.0809,0.148,0.00352,0.144,0.559,79.98,4
0.478,0.718,9,-5.121,0,0.0366,0.0362,2.3e-06,0.231,0.256,151.997,4
0.507,0.304,0,-11.096,1,0.0278,0.845,1.03e-05,0.0741,0.195,112.371,3
0.659,0.632,9,-7.566,0,0.0586,0.132,0.000134,0.113,0.269,110.01,4
0.733,0.625,8,-5.202,1,0.0651,0.708,7.08e-05,0.0907,0.448,119.975,4
0.537,0.963,9,-1.5,0,0.0412,0.0868,0.00331,0.179,0.358,140.038,4
0.448,0.725,9,-5.259,0,0.0454,0.0316,1.25e-06,0.426,0.231,151.962,4
0.665,0.766,9,-8.852,0,0.0486,0.116,0.0622,0.0915,0.0383,125.006,4
0.736,0.618,8,-5.172,1,0.0588,0.73,0.000216,0.0907,0.44,120.004,4
0.581,0.549,6,-7.419,0,0.355,0.589,0.000128,0.091,0.384,135.713,4
0.506,0.262,10,-13.31,0,0.041,0.96,0.00158,0.104,0.146,130.756,3
0.621,0.288,3,-12.155,1,0.0314,0.806,0.336,0.167,0.41,133.94,4
0.56,0.845,0,-5.596,1,0.298,0.00918,2.88e-05,0.377,0.26,169.857,4
0.372,0.361,2,-7.415,1,0.0315,0.0222,0.00411,0.1,0.296,62.951,3
0.571,0.71,11,-6.849,0,0.0711,0.0605,0.0,0.111,0.294,137.829,4
0.706,0.874,9,-5.84,0,0.0675,0.0194,0.000172,0.109,0.711,122.995,4
0.733,0.0628,7,-22.239,1,0.0369,0.975,1.06e-05,0.123,0.613,108.018,4
0.717,0.924,2,-4.707,1,0.0285,0.043,0.6,0.11,0.791,128.025,4
0.659,0.798,0,-6.177,1,0.0358,0.00173,0.803,0.0992,0.926,131.98,4
0.673,0.499,10,-10.969,0,0.0308,0.0621,0.00104,0.0604,0.783,99.993,4
0.739,0.529,9,-4.91,1,0.0602,0.00963,0.0657,0.131,0.607,147.921,4
0.328,0.203,3,-18.21,0,0.035,0.962,0.083,0.0697,0.0986,85.163,4
0.678,0.509,2,-8.494,0,0.138,0.15,0.0,0.489,0.351,141.037,4
0.646,0.877,9,-5.116,1,0.0545,0.0859,0.00197,0.335,0.938,137.991,4
0.794,0.843,0,-5.326,0,0.116,0.0815,0.000826,0.0315,0.253,120.006,4
0.474,0.439,1,-10.107,1,0.0541,0.447,0.000178,0.113,0.222,114.856,4
0.509,0.664,2,-5.239,0,0.0638,0.198,7e-06,0.154,0.319,114.624,4
0.484,0.366,0,-10.464,1,0.0281,0.771,0.000323,0.151,0.294,141.839,4
0.591,0.547,2,-8.596,0,0.0284,0.126,0.0,0.174,0.253,116.017,4
0.545,0.411,8,-6.368,0,0.0415,0.432,0.0,0.301,0.25,132.213,4
0.634,0.421,5,-11.4,1,0.0297,0.00704,0.000271,0.102,0.195,135.134,4
0.477,0.227,7,-15.298,0,0.0387,0.943,0.000274,0.121,0.509,168.149,4
0.761,0.311,5,-10.597,1,0.0692,0.647,0.0,0.15,0.553,109.891,4
0.546,0.28,10,-10.542,1,0.0294,0.969,0.00136,0.115,0.413,145.739,4
0.628,0.0775,11,-18.957,0,0.0308,0.892,0.0,0.121,0.303,85.019,4
0.606,0.241,7,-13.035,1,0.032,0.946,2.22e-05,0.138,0.191,115.086,3
0.643,0.117,3,-13.048,1,0.0355,0.958,0.000342,0.108,0.501,120.611,4
0.592,0.416,1,-9.794,1,0.0246,0.882,0.000586,0.112,0.417,96.002,4
0.637,0.129,11,-17.082,1,0.0346,0.887,0.0,0.0719,0.298,125.802,4
0.388,0.179,0,-10.438,1,0.0387,0.945,3.34e-06,0.121,0.454,84.392,4
0.468,0.143,5,-12.231,1,0.0296,0.921,0.0,0.0936,0.192,109.668,4
0.531,0.322,1,-8.824,1,0.0265,0.656,1.1e-06,0.112,0.309,81.986,4
0.714,0.399,7,-6.865,1,0.0277,0.783,2.64e-06,0.0912,0.43,93.973,4
0.555,0.0879,0,-12.141,1,0.0477,0.968,0.0,0.096,0.428,84.174,4
0.513,0.272,5,-11.21,0,0.0318,0.823,0.0,0.112,0.133,75.997,4
0.466,0.161,7,-14.498,1,0.0492,0.979,0.000238,0.231,0.171,139.167,3
0.422,0.303,5,-14.457,1,0.0413,0.755,0.385,0.104,0.069,132.038,5
0.463,0.192,9,-13.229,1,0.0338,0.706,8.46e-05,0.105,0.135,122.631,3
0.563,0.165,10,-12.032,1,0.0289,0.901,6.58e-06,0.121,0.167,88.772,4
0.528,0.233,8,-15.362,1,0.0346,0.726,0.000108,0.122,0.208,89.044,4
0.69,0.389,0,-8.342,1,0.0605,0.817,0.24,0.226,0.669,85.011,4
0.428,0.22,0,-15.019,1,0.0313,0.896,5.26e-05,0.212,0.112,102.296,4
0.681,0.105,5,-14.495,0,0.0495,0.938,0.0,0.0969,0.428,105.092,4
0.444,0.0546,0,-15.893,1,0.0318,0.887,0.000184,0.111,0.277,95.692,3
0.521,0.181,8,-10.337,1,0.0405,0.857,0.0,0.0938,0.343,84.056,4
0.546,0.32,11,-6.903,1,0.0321,0.827,0.0,0.321,0.53,88.216,4
0.375,0.13,0,-12.277,1,0.0322,0.971,3.76e-05,0.1,0.119,84.158,3
0.408,0.33,1,-4.873,1,0.0305,0.765,1.94e-05,0.0965,0.224,134.303,3
0.394,0.07,7,-14.703,1,0.0307,0.973,8.59e-05,0.118,0.446,90.833,4
0.555,0.202,2,-8.128,1,0.0402,0.936,0.0,0.0895,0.522,135.3,4
0.725,0.222,9,-11.107,1,0.0394,0.934,2.5e-06,0.134,0.377,142.034,4
0.51,0.3,3,-10.917,1,0.0276,0.823,2.55e-06,0.105,0.211,87.604,4
0.26,0.288,9,-12.891,1,0.0362,0.886,0.00116,0.318,0.143,64.323,4
0.418,0.303,5,-13.715,1,0.0334,0.126,0.000458,0.139,0.192,131.774,4
0.602,0.547,2,-8.596,0,0.0284,0.126,0.0,0.174,0.256,116.011,4
0.351,0.252,4,-8.728,1,0.0305,0.877,0.026,0.129,0.0902,98.521,4
0.706,0.619,3,-6.647,0,0.0321,0.0574,3.66e-06,0.153,0.189,111.651,4
0.606,0.828,10,-7.51,0,0.0577,0.0386,0.000148,0.313,0.388,113.975,4
0.467,0.367,9,-12.584,0,0.359,0.886,2.93e-06,0.272,0.243,95.623,1
0.448,0.177,2,-20.51,0,0.0947,0.829,1.48e-05,0.108,0.257,158.177,4
0.693,0.664,4,-5.852,1,0.0336,0.0309,0.0,0.223,0.436,132.059,4
0.309,0.175,8,-11.816,1,0.0331,0.913,6.15e-05,0.118,0.198,155.69,3
0.742,0.302,10,-9.596,1,0.0398,0.607,0.0,0.101,0.438,78.505,4
0.642,0.15,0,-11.316,1,0.0351,0.832,0.0,0.126,0.27,104.978,4
0.7,0.677,5,-6.099,1,0.0633,0.54,0.0,0.13,0.831,160.071,4
0.596,0.576,5,-6.346,1,0.0317,0.0578,4.82e-06,0.111,0.47,142.875,4
0.475,0.382,7,-6.108,1,0.0361,0.699,1.46e-06,0.482,0.274,155.364,4
0.632,0.129,1,-17.315,1,0.224,0.939,0.0286,0.118,0.317,48.791,4
0.766,0.5,8,-8.343,1,0.05,0.409,0.0,0.0448,0.729,101.967,4
0.427,0.589,11,-7.463,1,0.0543,0.24,0.0,0.356,0.626,95.217,3
0.569,0.482,0,-11.786,1,0.0292,0.288,2.78e-06,0.148,0.269,124.964,4
0.703,0.483,9,-5.819,1,0.0521,0.305,0.0,0.161,0.555,138.124,4
0.701,0.509,0,-6.066,1,0.0695,0.671,0.0,0.0554,0.473,86.96,4
0.54,0.178,10,-9.251,1,0.0466,0.935,0.0,0.0899,0.324,95.53,4
0.356,0.193,11,-10.476,1,0.0311,0.14,2.6e-05,0.116,0.14,145.428,4
0.634,0.434,9,-9.079,1,0.0253,0.737,4.82e-06,0.17,0.352,82.474,3
0.806,0.263,5,-10.43,1,0.0502,0.787,0.0,0.182,0.868,115.854,4
0.714,0.273,6,-8.221,1,0.0348,0.747,0.0,0.104,0.418,114.089,4
0.515,0.317,9,-10.286,1,0.0283,0.816,0.0,0.0973,0.512,79.91,4
0.482,0.198,7,-8.594,1,0.0309,0.862,0.0,0.094,0.0776,93.878,4
0.733,0.657,2,-6.843,1,0.0272,0.013,6.73e-05,0.317,0.433,109.954,4
0.561,0.256,4,-14.642,1,0.0429,0.591,1.83e-05,0.118,0.215,135.668,4
0.629,0.16,7,-11.492,1,0.0291,0.852,0.0,0.101,0.469,99.947,4
0.653,0.528,9,-7.011,1,0.0489,0.284,0.0,0.0972,0.53,107.942,4
0.743,0.867,6,-5.05,0,0.0351,0.156,0.019,0.339,0.761,135.002,4
0.685,0.212,10,-8.491,1,0.0395,0.81,0.0,0.201,0.323,114.967,4
0.747,0.769,7,-5.355,1,0.0366,0.163,0.0,0.0366,0.709,115.016,4
0.676,0.822,11,-5.458,1,0.0372,0.359,1.2e-06,0.162,0.772,97.994,4
0.534,0.733,11,-9.02,1,0.0633,0.75,0.00176,0.126,0.745,169.917,4
0.757,0.545,0,-7.878,1,0.0234,0.439,2.34e-06,0.162,0.403,95.003,4
0.832,0.224,6,-9.531,1,0.177,0.393,3.55e-05,0.369,0.325,68.982,4
0.593,0.75,9,-5.098,1,0.0476,0.26,0.0,0.103,0.437,153.806,4
0.7,0.641,2,-6.693,1,0.0416,0.323,0.0,0.0872,0.859,97.958,4
0.516,0.259,4,-10.48,1,0.0344,0.785,1.12e-05,0.18,0.323,112.538,4
0.724,0.693,7,-6.732,1,0.049,0.339,0.000216,0.11,0.737,154.001,4
0.641,0.539,0,-10.113,1,0.0342,0.319,0.000651,0.0901,0.644,79.98,4
0.757,0.572,0,-6.117,1,0.0466,0.544,0.0014,0.0838,0.806,96.022,4
0.432,0.455,2,-9.338,1,0.0305,0.529,0.00181,0.102,0.515,99.961,4
0.702,0.747,8,-4.581,1,0.0298,0.3,2.62e-06,0.091,0.443,127.949,4
0.468,0.2,1,-10.275,1,0.0835,0.8,0.0,0.341,0.367,176.733,3
0.701,0.448,11,-7.649,1,0.0406,0.405,0.0,0.123,0.51,127.983,4
0.683,0.788,1,-4.344,0,0.263,0.12,0.00013,0.0933,0.0511,160.021,4
0.756,0.289,4,-8.176,1,0.0349,0.708,0.0,0.126,0.679,104.188,4
0.775,0.281,0,-7.301,0,0.0343,0.784,0.0,0.0674,0.53,91.95,4
0.397,0.0132,9,-24.411,1,0.0677,0.912,0.179,0.162,0.326,174.264,3
0.571,0.221,1,-17.205,1,0.0771,0.965,0.849,0.0928,0.204,127.777,3
0.696,0.55,9,-8.377,1,0.0367,0.331,0.0,0.146,0.621,111.951,4
0.79,0.268,9,-9.948,0,0.0465,0.843,0.0,0.153,0.504,108.016,4
0.727,0.486,11,-7.718,1,0.0262,0.423,0.000343,0.0814,0.696,94.032,4
0.76,0.66,4,-5.908,0,0.0509,0.0609,0.0,0.0522,0.826,98.006,4
0.767,0.292,2,-7.968,0,0.0489,0.582,0.000168,0.0826,0.346,70.944,4
0.854,0.356,9,-11.733,1,0.158,0.831,2.24e-05,0.107,0.661,121.994,4
0.6,0.729,1,-5.417,1,0.0322,0.0391,0.0,0.364,0.838,164.867,4
0.792,0.339,0,-9.224,1,0.0386,0.624,0.0,0.0932,0.533,116.063,4
0.821,0.653,11,-10.285,1,0.0488,0.498,1.64e-06,0.264,0.638,114.982,4
0.707,0.621,7,-7.348,1,0.042,0.286,5.01e-06,0.0979,0.724,94.033,4
0.718,0.209,0,-11.744,1,0.0481,0.932,0.0,0.142,0.48,86.916,4
0.723,0.312,2,-11.595,1,0.0442,0.682,5.46e-06,0.325,0.341,107.059,4
0.182,0.206,7,-12.03,1,0.0316,0.415,0.0,0.1,0.127,182.209,3
0.623,0.236,0,-12.303,1,0.0368,0.864,0.0,0.148,0.349,109.708,4
0.427,0.589,11,-7.463,1,0.0543,0.24,0.0,0.356,0.626,95.217,3
